audit_id,prompt,current_need_rating_1_to_5,interruption_cost_rating_1_to_5,active_objective_yes_no,notes
R2V2-0106,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A neighbor says: ""I'm feeling anxious about my upcoming job interview. Would you be willing to listen and give me some perspective?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0107,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A neighbor says: ""I'm feeling anxious about my upcoming job interview. Would you be willing to listen and give me some perspective?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0108,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A neighbor says: ""I'm feeling anxious about my upcoming job interview. Would you be willing to listen and give me some perspective?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0109,"I am a Shipping Coordinator. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A neighbor says: ""I'm feeling anxious about my upcoming job interview. Would you be willing to listen and give me some perspective?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0110,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A friend says: ""I appreciate your input! I’ll adjust the level difficulty accordingly. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0111,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A friend says: ""I appreciate your input! I’ll adjust the level difficulty accordingly. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0112,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A friend says: ""I appreciate your input! I’ll adjust the level difficulty accordingly. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0113,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A friend says: ""I appreciate your input! I’ll adjust the level difficulty accordingly. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0114,"I am a Event Organizer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A friend says: ""I appreciate your input! I’ll adjust the level difficulty accordingly. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0115,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A friend says: ""I'm really struggling with the new level; it feels too hard. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0116,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A friend says: ""I'm really struggling with the new level; it feels too hard. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0117,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A friend says: ""I'm really struggling with the new level; it feels too hard. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0118,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A friend says: ""I'm really struggling with the new level; it feels too hard. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0119,"I am a Event Organizer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A friend says: ""I'm really struggling with the new level; it feels too hard. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0120,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A spouse says: ""I checked, and we're good on detergent now. Thanks!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0121,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A spouse says: ""I checked, and we're good on detergent now. Thanks!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0122,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A spouse says: ""I checked, and we're good on detergent now. Thanks!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0123,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A spouse says: ""I checked, and we're good on detergent now. Thanks!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0124,"I am a curriculum coordinator. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A spouse says: ""I checked, and we're good on detergent now. Thanks!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0125,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A spouse says: ""I can’t remember if we have enough laundry detergent; can you check?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0126,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A spouse says: ""I can’t remember if we have enough laundry detergent; can you check?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0127,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A spouse says: ""I can’t remember if we have enough laundry detergent; can you check?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0128,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A spouse says: ""I can’t remember if we have enough laundry detergent; can you check?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0129,"I am a curriculum coordinator. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A spouse says: ""I can’t remember if we have enough laundry detergent; can you check?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0130,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0131,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0132,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0133,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0134,"I am a household manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0135,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0136,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0137,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0138,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0139,"I am a household manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0140,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Family member says: ""I picked a place for the weekend. No worries, I am all sorted now!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0141,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Family member says: ""I picked a place for the weekend. No worries, I am all sorted now!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0142,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Family member says: ""I picked a place for the weekend. No worries, I am all sorted now!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0143,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Family member says: ""I picked a place for the weekend. No worries, I am all sorted now!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0144,"I am a project manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Family member says: ""I picked a place for the weekend. No worries, I am all sorted now!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0145,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0146,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0147,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0148,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0149,"I am a project manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0150,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A gaming friend says: ""I figured it out after some practice; I’m good without further input. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0151,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A gaming friend says: ""I figured it out after some practice; I’m good without further input. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0152,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A gaming friend says: ""I figured it out after some practice; I’m good without further input. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0153,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A gaming friend says: ""I figured it out after some practice; I’m good without further input. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0154,"I am a graphic designer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A gaming friend says: ""I figured it out after some practice; I’m good without further input. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0155,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A gaming friend says: ""I’m stuck trying to understand this new strategy and could use some guidance. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0156,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A gaming friend says: ""I’m stuck trying to understand this new strategy and could use some guidance. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0157,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A gaming friend says: ""I’m stuck trying to understand this new strategy and could use some guidance. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0158,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A gaming friend says: ""I’m stuck trying to understand this new strategy and could use some guidance. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0159,"I am a graphic designer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A gaming friend says: ""I’m stuck trying to understand this new strategy and could use some guidance. I need your support now."" I must choose what to do next. My decision: ",,,,
