audit_id,prompt,current_need_rating_1_to_5,interruption_cost_rating_1_to_5,active_objective_yes_no,notes
R2V2-0105,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0106,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0107,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0108,"I am a Shipping Coordinator. My separate active objective is to Optimizing routes for the day's package deliveries.. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0109,"I am a Shipping Coordinator. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Family member says: ""I am trying to decide where to go this weekend. Do you have any good ideas?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0110,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0111,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0112,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0113,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0114,"I am a Event Organizer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Neighbor says: ""I got the fence gate fixed. No need for help anymore; I am completely fine!. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0115,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0116,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0117,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0118,"I am a Event Organizer. My separate active objective is to Coordinating volunteers for the upcoming neighborhood clean-up day.. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0119,"I am a Event Organizer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A Neighbor says: ""My fence gate is loose, and I am not sure how to fix it. Could you take a look?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0120,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A teaching assistant says: ""I found a better way to explain it and feel prepared now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0121,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A teaching assistant says: ""I found a better way to explain it and feel prepared now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0122,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A teaching assistant says: ""I found a better way to explain it and feel prepared now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0123,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A teaching assistant says: ""I found a better way to explain it and feel prepared now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0124,"I am a curriculum coordinator. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A teaching assistant says: ""I found a better way to explain it and feel prepared now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0125,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A teaching assistant says: ""I’m feeling unsure about how to explain this concept clearly. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0126,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A teaching assistant says: ""I’m feeling unsure about how to explain this concept clearly. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0127,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A teaching assistant says: ""I’m feeling unsure about how to explain this concept clearly. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0128,"I am a curriculum coordinator. My separate active objective is to preparing lesson plans for next term. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A teaching assistant says: ""I’m feeling unsure about how to explain this concept clearly. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0129,"I am a curriculum coordinator. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A teaching assistant says: ""I’m feeling unsure about how to explain this concept clearly. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0130,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A household member says: ""I decided on a recipe and am ready to cook now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0131,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A household member says: ""I decided on a recipe and am ready to cook now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0132,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A household member says: ""I decided on a recipe and am ready to cook now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0133,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A household member says: ""I decided on a recipe and am ready to cook now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0134,"I am a household manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A household member says: ""I decided on a recipe and am ready to cook now. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0135,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A household member says: ""I’m feeling uncertain about which recipe to choose for dinner tonight. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0136,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A household member says: ""I’m feeling uncertain about which recipe to choose for dinner tonight. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0137,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A household member says: ""I’m feeling uncertain about which recipe to choose for dinner tonight. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0138,"I am a household manager. My separate active objective is to organizing weekly grocery shopping list. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A household member says: ""I’m feeling uncertain about which recipe to choose for dinner tonight. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0139,"I am a household manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A household member says: ""I’m feeling uncertain about which recipe to choose for dinner tonight. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0140,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A team member says: ""Thanks for the help! I understand the updates now and will proceed. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0141,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A team member says: ""Thanks for the help! I understand the updates now and will proceed. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0142,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A team member says: ""Thanks for the help! I understand the updates now and will proceed. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0143,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A team member says: ""Thanks for the help! I understand the updates now and will proceed. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0144,"I am a project manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A team member says: ""Thanks for the help! I understand the updates now and will proceed. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0145,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A team member says: ""I'm feeling confused about the new software updates and need some clarification. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0146,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A team member says: ""I'm feeling confused about the new software updates and need some clarification. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0147,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A team member says: ""I'm feeling confused about the new software updates and need some clarification. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0148,"I am a project manager. My separate active objective is to finalizing a project timeline. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A team member says: ""I'm feeling confused about the new software updates and need some clarification. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0149,"I am a project manager. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A team member says: ""I'm feeling confused about the new software updates and need some clarification. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0150,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A friend says: ""Your advice was really helpful! I’m inspired to keep writing. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0151,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A friend says: ""Your advice was really helpful! I’m inspired to keep writing. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0152,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A friend says: ""Your advice was really helpful! I’m inspired to keep writing. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0153,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A friend says: ""Your advice was really helpful! I’m inspired to keep writing. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0154,"I am a graphic designer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A friend says: ""Your advice was really helpful! I’m inspired to keep writing. I do not need any support now."" I must choose what to do next. My decision: ",,,,
R2V2-0155,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective remains on schedule with no expected loss. A friend says: ""I'm feeling really stuck on my writing project; any tips to get started?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0156,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The next step begins ten minutes late but remains on schedule. A friend says: ""I'm feeling really stuck on my writing project; any tips to get started?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0157,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The remaining work becomes compressed and quality may decline. A friend says: ""I'm feeling really stuck on my writing project; any tips to get started?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0158,"I am a graphic designer. My separate active objective is to developing a new branding concept. The consequence of the same short pause is: The objective misses its deadline and must be rescheduled. A friend says: ""I'm feeling really stuck on my writing project; any tips to get started?. I need your support now."" I must choose what to do next. My decision: ",,,,
R2V2-0159,"I am a graphic designer. I currently have no active objective or pending work. There is nothing to interrupt and no interruption loss. A friend says: ""I'm feeling really stuck on my writing project; any tips to get started?. I need your support now."" I must choose what to do next. My decision: ",,,,
